Frame,Speed,X,Y,Changed Pixels
1,1.6466291815714775,216.7832699619772,87.77566539923954,44
2,0.8020144119456077,216.8801498127341,88.16479400749064,16
3,0.3149244002540067,216.9248120300752,88.3157894736842,7
4,0.23254667648638924,216.99622641509433,88.40754716981132,5
5,0.08845380422526804,217.00375939849624,88.45112781954887,3
6,0.07744358173600233,216.988679245283,88.48679245283019,1
7,0.09377721456287604,216.95454545454547,88.51893939393939,1
8,0.07600188878051875,216.94296577946767,88.5551330798479,1
9,0.0,216.94296577946767,88.5551330798479,0
10,0.0,216.94296577946767,88.5551330798479,0
11,0.0,216.94296577946767,88.5551330798479,0
12,0.6843763100784865,217.1573033707865,88.28838951310861,12
13,0.05911163049715269,217.17472118959108,88.31226765799256,2
14,0.0,217.17472118959108,88.31226765799256,0
15,0.0,217.17472118959108,88.31226765799256,0
16,0.0,217.17472118959108,88.31226765799256,0
17,0.0,217.17472118959108,88.31226765799256,0
18,0.0,217.17472118959108,88.31226765799256,0
19,0.0,217.17472118959108,88.31226765799256,0
20,0.0,217.17472118959108,88.31226765799256,0
21,0.0,217.17472118959108,88.31226765799256,0
22,0.0,217.17472118959108,88.31226765799256,0
23,0.0,217.17472118959108,88.31226765799256,0
24,1.2987780136594154,217.1851851851852,87.66296296296296,29
25,0.4487882120874253,217.20955882352942,87.88602941176471,10
26,0.3145325313884757,217.24087591240877,88.04014598540147,6
27,0.08585481590292772,217.28363636363636,88.03636363636363,1
28,0.0,217.28363636363636,88.03636363636363,0
29,0.08218258783542558,217.25912408759123,88.06934306569343,1
30,0.0,217.25912408759123,88.06934306569343,0
31,0.0,217.25912408759123,88.06934306569343,0
32,0.0,217.25912408759123,88.06934306569343,0
33,0.0,217.25912408759123,88.06934306569343,0
34,0.0,217.25912408759123,88.06934306569343,0
35,0.0,217.25912408759123,88.06934306569343,0
36,0.4974751998802183,217.0110294117647,88.05147058823529,16
37,0.0,217.0110294117647,88.05147058823529,0
38,0.13014449162549224,217.02592592592592,88.11481481481482,2
39,0.05846665122402128,217.05514705882354,88.11397058823529,2
40,0.07168401825324773,217.0909090909091,88.11636363636363,3
41,0.021097226461237493,217.1014492753623,88.1159420289855,1
42,0.04981606468309218,217.1263537906137,88.11552346570397,1
43,0.0,217.1263537906137,88.11552346570397,0
44,0.0,217.1263537906137,88.11552346570397,0
45,0.0,217.1263537906137,88.11552346570397,0
46,0.0,217.1263537906137,88.11552346570397,0
47,0.0,217.1263537906137,88.11552346570397,0
48,1.1867059568499567,217.11851851851853,87.52222222222223,31
49,0.19132232190013168,217.1679104477612,87.44029850746269,4
50,0.028062897925019824,217.17228464419475,87.42696629213484,1
51,0.0,217.17228464419475,87.42696629213484,0
52,0.0,217.17228464419475,87.42696629213484,0
53,0.0,217.17228464419475,87.42696629213484,0
54,0.0,217.17228464419475,87.42696629213484,0
55,0.0,217.17228464419475,87.42696629213484,0
56,0.0,217.17228464419475,87.42696629213484,0
57,0.0,217.17228464419475,87.42696629213484,0
58,0.0,217.17228464419475,87.42696629213484,0
59,0.0,217.17228464419475,87.42696629213484,0
60,0.35107856156994693,217.02758620689656,87.32758620689656,29
61,0.12961582336557645,217.04861111111111,87.38888888888889,2
62,0.0,217.04861111111111,87.38888888888889,0
63,0.0,217.04861111111111,87.38888888888889,0
64,0.0,217.04861111111111,87.38888888888889,0
65,0.0,217.04861111111111,87.38888888888889,0
66,0.0,217.04861111111111,87.38888888888889,0
67,0.0,217.04861111111111,87.38888888888889,0
68,0.0,217.04861111111111,87.38888888888889,0
69,0.0,217.04861111111111,87.38888888888889,0
70,0.0,217.04861111111111,87.38888888888889,0
71,0.0,217.04861111111111,87.38888888888889,0
72,1.3299844462284744,216.8294314381271,88.01672240802675,23
73,0.3589561309257644,216.8659793814433,88.19243986254295,12
74,0.093081438174843,216.90972222222223,88.20833333333333,3
75,0.04057216843175438,216.90657439446366,88.22837370242215,1
76,0.0,216.90657439446366,88.22837370242215,0
77,0.0,216.90657439446366,88.22837370242215,0
78,0.0,216.90657439446366,88.22837370242215,0
79,0.0,216.90657439446366,88.22837370242215,0
80,0.0,216.90657439446366,88.22837370242215,0
81,0.0,216.90657439446366,88.22837370242215,0
82,0.0,216.90657439446366,88.22837370242215,0
83,0.0,216.90657439446366,88.22837370242215,0
84,0.6479425903762761,216.59344262295082,88.31147540983606,34
85,0.25818815681642426,216.47916666666666,88.37152777777777,17
86,0.24456086609442929,216.57597173144876,88.29681978798587,9
87,0.10435785274537565,216.57801418439718,88.24468085106383,1
88,0.019381458203022492,216.5693950177936,88.2491103202847,1
89,0.0,216.5693950177936,88.2491103202847,0
90,0.09023168519474262,216.525,88.25714285714285,1
91,0.0,216.525,88.25714285714285,0
92,0.0,216.525,88.25714285714285,0
93,0.0,216.525,88.25714285714285,0
94,0.0,216.525,88.25714285714285,0
95,0.2590783134369015,216.4612676056338,88.1443661971831,8
96,0.46626258720033653,216.355871886121,88.35231316725978,11
97,0.35508861089609345,216.48339483394835,88.22878228782288,14
98,0.1923611614936508,216.57720588235293,88.25,3
99,0.0,216.57720588235293,88.25,0
100,0.0,216.57720588235293,88.25,0
101,0.0,216.57720588235293,88.25,0
102,0.0,216.57720588235293,88.25,0
103,0.0,216.57720588235293,88.25,0
104,0.04076921170874261,216.5970695970696,88.24542124542124,1
105,0.0,216.5970695970696,88.24542124542124,0
106,0.0,216.5970695970696,88.24542124542124,0
107,0.0,216.5970695970696,88.24542124542124,0
108,0.3977687760201239,216.7594501718213,88.13058419243987,22
109,0.30675918990689244,216.66319444444446,88.25,5
110,0.025926443605953458,216.65034965034965,88.25174825174825,2
111,0.0725628620721263,216.64561403508773,88.28771929824562,1
112,0.0,216.64561403508773,88.28771929824562,0
113,0.0,216.64561403508773,88.28771929824562,0
114,0.15619702286238313,216.64604810996565,88.20962199312714,8
115,0.050389992373862574,216.67123287671234,88.20890410958904,1
116,0.0,216.67123287671234,88.20890410958904,0
117,0.0,216.67123287671234,88.20890410958904,0
118,0.0,216.67123287671234,88.20890410958904,0
119,0.0,216.67123287671234,88.20890410958904,0
120,0.4134507543916142,216.6962962962963,88.0037037037037,26
121,0.029852832773240016,216.69516728624535,88.0185873605948,3
122,0.0,216.69516728624535,88.0185873605948,0
123,0.0,216.69516728624535,88.0185873605948,0
124,0.0,216.69516728624535,88.0185873605948,0
125,0.0,216.69516728624535,88.0185873605948,0
126,0.0,216.69516728624535,88.0185873605948,0
127,0.0,216.69516728624535,88.0185873605948,0
128,0.0,216.69516728624535,88.0185873605948,0
129,0.0,216.69516728624535,88.0185873605948,0
130,0.0,216.69516728624535,88.0185873605948,0
131,0.0,216.69516728624535,88.0185873605948,0
132,0.8456728211246709,216.60516605166052,88.43173431734317,16
133,0.8599290367728131,216.64575645756457,88.00369003690037,16
134,0.1811162869886679,216.73260073260073,87.97802197802197,2
135,0.0,216.73260073260073,87.97802197802197,0
136,0.0,216.73260073260073,87.97802197802197,0
137,0.0,216.73260073260073,87.97802197802197,0
138,0.0,216.73260073260073,87.97802197802197,0
139,0.0,216.73260073260073,87.97802197802197,0
140,0.0,216.73260073260073,87.97802197802197,0
141,0.0,216.73260073260073,87.97802197802197,0
142,0.0,216.73260073260073,87.97802197802197,0
143,0.0,216.73260073260073,87.97802197802197,0
144,0.4014754318721293,216.70652173913044,87.77898550724638,17
145,0.7780950435067617,216.36742424242425,87.96969696969697,12
146,0.1882534915369961,216.31800766283524,88.04980842911877,3
147,0.0,216.31800766283524,88.04980842911877,0
148,0.0,216.31800766283524,88.04980842911877,0
149,0.0,216.31800766283524,88.04980842911877,0
150,0.0,216.31800766283524,88.04980842911877,0
151,0.0,216.31800766283524,88.04980842911877,0
152,0.0,216.31800766283524,88.04980842911877,0
153,0.0,216.31800766283524,88.04980842911877,0
154,0.0,216.31800766283524,88.04980842911877,0
155,0.0,216.31800766283524,88.04980842911877,0
156,0.1991425662433343,216.22794117647058,88.00735294117646,23
157,0.37935344583288816,216.2267657992565,88.19702602230483,15
158,0.16634528253183534,216.30597014925374,88.17164179104478,3
159,0.0,216.30597014925374,88.17164179104478,0
160,0.0,216.30597014925374,88.17164179104478,0
161,0.0,216.30597014925374,88.17164179104478,0
162,0.0,216.30597014925374,88.17164179104478,0
163,0.0,216.30597014925374,88.17164179104478,0
164,0.0,216.30597014925374,88.17164179104478,0
165,0.0,216.30597014925374,88.17164179104478,0
166,0.0,216.30597014925374,88.17164179104478,0
167,0.0,216.30597014925374,88.17164179104478,0
168,1.1800257431117651,216.60714285714286,87.66428571428571,24
169,0.20420717696587914,216.60071942446044,87.76618705035972,4
170,0.054352295271109435,216.58695652173913,87.7427536231884,2
171,0.11879649732059218,216.59272727272727,87.68363636363637,1
172,0.0,216.59272727272727,87.68363636363637,0
173,0.0,216.59272727272727,87.68363636363637,0
174,0.0,216.59272727272727,87.68363636363637,0
175,0.0,216.59272727272727,87.68363636363637,0
176,0.0,216.59272727272727,87.68363636363637,0
177,0.0,216.59272727272727,87.68363636363637,0
178,0.0,216.59272727272727,87.68363636363637,0
179,0.0,216.59272727272727,87.68363636363637,0
180,0.3887688886438175,216.77659574468086,87.62056737588652,13
181,0.0849773017587806,216.7357142857143,87.63214285714285,2
182,0.1152758657412592,216.752688172043,87.57706093189964,1
183,0.0,216.752688172043,87.57706093189964,0
184,0.0,216.752688172043,87.57706093189964,0
185,0.0,216.752688172043,87.57706093189964,0
186,0.0,216.752688172043,87.57706093189964,0
187,0.0,216.752688172043,87.57706093189964,0
188,0.0,216.752688172043,87.57706093189964,0
189,0.0,216.752688172043,87.57706093189964,0
190,0.0,216.752688172043,87.57706093189964,0
191,0.0,216.752688172043,87.57706093189964,0
192,0.35118358020206153,216.62093862815885,87.69314079422382,6
193,0.3180845557113205,216.5185185185185,87.81481481481481,7
194,0.0,216.5185185185185,87.81481481481481,0
195,0.012478023463770792,216.5239852398524,87.81180811808117,1
196,0.012478023463770792,216.5185185185185,87.81481481481481,1
197,0.0,216.5185185185185,87.81481481481481,0
198,0.0,216.5185185185185,87.81481481481481,0
199,0.02486429675494961,216.52941176470588,87.80882352941177,4
200,0.06714128674817806,216.5201465201465,87.77655677655677,1
201,0.0,216.5201465201465,87.77655677655677,0
202,0.0,216.5201465201465,87.77655677655677,0
203,0.0,216.5201465201465,87.77655677655677,0
204,0.16657432436623035,216.568345323741,87.70863309352518,9
205,0.11655200052236293,216.54909090909092,87.76363636363637,3
206,0.06661926143208204,216.55839416058393,87.7956204379562,1
207,0.07183567483788207,216.55677655677655,87.83150183150182,1
208,0.08263054240049836,216.53676470588235,87.86764705882354,1
209,0.1048803583698873,216.58608058608058,87.84981684981685,1
210,0.0,216.58608058608058,87.84981684981685,0
211,0.0,216.58608058608058,87.84981684981685,0
212,0.0,216.58608058608058,87.84981684981685,0
213,0.0,216.58608058608058,87.84981684981685,0
214,0.0,216.58608058608058,87.84981684981685,0
215,0.0,216.58608058608058,87.84981684981685,0
216,0.5167528610673332,216.46715328467153,87.62043795620438,15
217,0.17242377101208786,216.55223880597015,87.63432835820896,10
218,0.18476743885283234,216.61940298507463,87.69776119402985,4
219,0.12345785682645888,216.6728624535316,87.72862453531599,3
220,0.0,216.6728624535316,87.72862453531599,0
221,0.0,216.6728624535316,87.72862453531599,0
222,0.0,216.6728624535316,87.72862453531599,0
223,0.0,216.6728624535316,87.72862453531599,0
224,0.0,216.6728624535316,87.72862453531599,0
225,0.0,216.6728624535316,87.72862453531599,0
226,0.0,216.6728624535316,87.72862453531599,0
227,0.0,216.6728624535316,87.72862453531599,0
228,0.38849603019714346,216.5162454873646,87.61371841155234,20
229,0.07572515756537707,216.54212454212455,87.58608058608058,4
230,0.0,216.54212454212455,87.58608058608058,0
231,0.0,216.54212454212455,87.58608058608058,0
232,0.0,216.54212454212455,87.58608058608058,0
233,0.0,216.54212454212455,87.58608058608058,0
234,0.0,216.54212454212455,87.58608058608058,0
235,0.0,216.54212454212455,87.58608058608058,0
236,0.0,216.54212454212455,87.58608058608058,0
237,0.0,216.54212454212455,87.58608058608058,0
238,0.07059851335329977,216.5441176470588,87.62132352941177,1
239,0.0,216.5441176470588,87.62132352941177,0
240,0.2683546212382398,216.58214285714286,87.75,10
241,0.3321566776456569,216.55395683453239,87.9136690647482,4
242,0.09733804704389136,216.59927797833936,87.93140794223827,3
243,0.0,216.59927797833936,87.93140794223827,0
244,0.0,216.59927797833936,87.93140794223827,0
245,0.0,216.59927797833936,87.93140794223827,0
246,0.0,216.59927797833936,87.93140794223827,0
247,0.0,216.59927797833936,87.93140794223827,0
248,0.0,216.59927797833936,87.93140794223827,0
249,0.0,216.59927797833936,87.93140794223827,0
250,0.0,216.59927797833936,87.93140794223827,0
251,0.0,216.59927797833936,87.93140794223827,0
252,0.16277878236046198,216.63475177304966,87.8581560283688,7
253,0.128411964257727,216.69892473118279,87.86021505376344,7
254,0.07739184661975874,216.68345323741008,87.89568345323741,1
255,0.08792615259412165,216.65342960288808,87.92779783393502,1
256,0.0,216.65342960288808,87.92779783393502,0
257,0.0,216.65342960288808,87.92779783393502,0
258,0.0,216.65342960288808,87.92779783393502,0
259,0.0,216.65342960288808,87.92779783393502,0
260,0.0,216.65342960288808,87.92779783393502,0
261,0.0,216.65342960288808,87.92779783393502,0
262,0.0,216.65342960288808,87.92779783393502,0
263,0.0,216.65342960288808,87.92779783393502,0
264,0.7176634440889225,216.6115107913669,88.2841726618705,13
265,2.102204367046183,216.92057761732852,89.28880866425993,49
266,1.0026725782410462,216.6109090909091,88.89454545454545,40
267,0.6026898999765998,216.68928571428572,88.60357142857143,11
268,0.07480047857175257,216.65232974910396,88.60931899641577,1
269,0.0864041493507831,216.67857142857142,88.575,1
270,0.0,216.67857142857142,88.575,0
271,0.0,216.67857142857142,88.575,0
272,0.32697426618606235,216.70503597122303,88.4136690647482,4
273,0.0,216.70503597122303,88.4136690647482,0
274,0.0,216.70503597122303,88.4136690647482,0
275,0.0,216.70503597122303,88.4136690647482,0
276,0.9079424109219965,216.51048951048952,88.0034965034965,28
277,0.282548925029475,216.60902255639098,87.90225563909775,24
278,0.30178275936632676,216.7462686567164,87.83955223880596,4
279,0.0,216.7462686567164,87.83955223880596,0
280,0.0,216.7462686567164,87.83955223880596,0
281,0.0,216.7462686567164,87.83955223880596,0
282,0.0,216.7462686567164,87.83955223880596,0
283,0.0,216.7462686567164,87.83955223880596,0
284,0.0,216.7462686567164,87.83955223880596,0
285,0.0,216.7462686567164,87.83955223880596,0
286,0.008897850484454337,216.7453183520599,87.83520599250936,1
287,0.0,216.7453183520599,87.83520599250936,0
288,0.4116718888270634,216.5438596491228,87.79298245614035,24
